date,type,amount,description,ticker,shares,price,gain_loss,gain_loss_pct,days_held
2021-07-01,buy,29.46,Bought 0.78 shares of BAC,BAC,0.78,37.77,,,
2021-07-01,buy,26.8,Bought 0.11 shares of CRM,CRM,0.11,243.62,,,
2021-07-01,buy,26.65,Bought 0.27 shares of ABBV,ABBV,0.27,98.71,,,
2021-07-01,buy,23.14,Bought 0.48 shares of KO,KO,0.48,48.2,,,
2021-07-01,buy,21.32,Bought 0.15 shares of TMUS,TMUS,0.15,142.13,,,
2021-07-01,buy,21.9,Bought 0.24 shares of CVX,CVX,0.24,91.23,,,
2021-07-01,buy,21.59,Bought 0.31 shares of MRK,MRK,0.31,69.65,,,
2021-07-01,buy,20.27,Bought 0.49 shares of WFC,WFC,0.49,41.37,,,
2021-07-01,buy,20.03,Bought 0.42 shares of CSCO,CSCO,0.42,47.7,,,
2021-07-01,buy,19.95,Bought 0.07 shares of ACN,ACN,0.07,285.07,,,
2021-07-01,buy,16.36,Bought 0.03 shares of NOW,NOW,0.03,545.17,,,
2021-07-01,buy,17.57,Bought 0.11 shares of AXP,AXP,0.11,159.71,,,
2021-07-01,buy,17.06,Bought 0.08 shares of MCD,MCD,0.08,213.29,,,
2021-07-01,buy,17.28,Bought 0.13 shares of PEP,PEP,0.13,132.95,,,
2021-07-01,buy,17.94,Bought 0.21 shares of BX,BX,0.21,85.45,,,
2021-07-01,buy,17.88,Bought 0.15 shares of IBM,IBM,0.15,119.18,,,
2021-07-01,buy,17.51,Bought 0.1 shares of DIS,DIS,0.1,175.1,,,
2021-07-01,buy,16.58,Bought 0.06 shares of LIN,LIN,0.06,276.32,,,
2021-07-01,buy,15.14,Bought 0.03 shares of TMO,TMO,0.03,504.81,,,
2021-07-01,buy,16.98,Bought 0.21 shares of MS,MS,0.21,80.87,,,
2021-07-01,buy,16.4,Bought 0.15 shares of ABT,ABT,0.15,109.34,,,
2021-07-01,buy,11.69,Bought 0.02 shares of ADBE,ADBE,0.02,584.73,,,
2021-07-01,buy,15.86,Bought 0.17 shares of AMD,AMD,0.17,93.31,,,
2021-07-01,buy,16.51,Bought 0.2 shares of PM,PM,0.2,82.56,,,
2021-07-01,buy,15.46,Bought 0.05 shares of ISRG,ISRG,0.05,309.15,,,
2021-07-01,buy,15.82,Bought 0.64 shares of PLTR,PLTR,0.64,24.72,,,
2021-07-01,buy,15.19,Bought 0.23 shares of GE,GE,0.23,66.03,,,
2021-07-01,sell,8290.4751,Partial sell of 411.03 shares of NVDA purchased on __Insert Later__ for Rebalancing - Trim,NVDA,411.03,20.17,5836.626,97.99,546.0
2021-07-01,sell,760.4064000000001,Partial sell of 6.24 shares of GOOGL purchased on __Insert Later__ for Rebalancing - Trim,GOOGL,6.24,121.86,312.624,36.28,365.0
2021-07-01,sell,1281.5963,Partial sell of 10.19 shares of GOOG purchased on __Insert Later__ for Rebalancing - Trim,GOOG,10.19,125.77,552.3998999999999,39.78,365.0
2021-07-01,sell,190.47420000000002,Sell of 0.54 shares of META purchased on __Insert Later__ for Rebalancing - Trim,META,0.54,352.73,62.79660000000001,49.18,365.0
2021-07-01,sell,779.5333,Partial sell of 2.21 shares of META purchased on __Insert Later__ for Rebalancing - Trim,META,2.21,352.73,257.0009000000001,49.18,365.0
2021-07-01,sell,451.6547,Partial sell of 2.03 shares of LLY purchased on __Insert Later__ for Rebalancing - Trim,LLY,2.03,222.49,124.54050000000007,38.02,182.0
2021-07-01,sell,22.7535,Sell of 0.55 shares of WFC purchased on __Insert Later__ for Rebalancing - Trim,WFC,0.55,41.37,-0.924000000000003,-3.93,30.0
2021-07-01,sell,48.402899999999995,Partial sell of 1.17 shares of WFC purchased on __Insert Later__ for Rebalancing - Trim,WFC,1.17,41.37,16.403399999999994,36.81,182.0
2021-07-01,sell,78.2579,Partial sell of 0.49 shares of AXP purchased on __Insert Later__ for Rebalancing - Trim,AXP,0.49,159.71,34.750800000000005,10.77,365.0
2021-07-01,sell,281.13050000000004,Partial sell of 3.29 shares of BX purchased on __Insert Later__ for Rebalancing - Trim,BX,3.29,85.45,124.82260000000005,28.45,365.0
2021-07-01,sell,42.9048,Partial sell of 0.36 shares of IBM purchased on __Insert Later__ for Rebalancing - Trim,IBM,0.36,119.18,10.0152,27.88,365.0
2021-07-01,sell,59.4432,Partial sell of 0.72 shares of PM purchased on __Insert Later__ for Rebalancing - Trim,PM,0.72,82.56,20.044800000000002,24.85,365.0
2021-07-01,buy,1100.47,Rebalancing - Add,TSLA,4.87,225.97,,,
2021-07-01,buy,895.35,Rebalancing - Add,AVGO,20.74,43.17,,,
2021-07-01,buy,361.13,Rebalancing - Add,WMT,8.2,44.04,,,
2021-07-01,buy,345.06,Rebalancing - Add,JPM,2.43,142.0,,,
2021-07-01,buy,275.72,Rebalancing - Add,MA,0.76,362.79,,,
2021-07-01,buy,2544.26,Rebalancing - Add,COST,6.76,376.37,,,
2021-07-01,buy,644.7,Rebalancing - Add,PG,5.23,123.27,,,
2021-07-01,buy,178.89,Rebalancing - Add,HD,0.61,293.27,,,
2021-07-01,buy,453.51,Rebalancing - Add,NFLX,0.85,533.54,,,
2021-07-01,buy,284.7,Rebalancing - Add,JNJ,1.91,149.06,,,
2021-07-01,buy,155.23,Rebalancing - Add,BAC,4.11,37.77,,,
2021-07-01,buy,165.66,Rebalancing - Add,CRM,0.68,243.62,,,
2021-07-01,buy,142.14,Rebalancing - Add,ABBV,1.44,98.71,,,
2021-07-01,buy,327.76,Rebalancing - Add,KO,6.8,48.2,,,
2021-07-01,buy,127.92,Rebalancing - Add,TMUS,0.9,142.13,,,
2021-07-01,buy,149.62,Rebalancing - Add,CVX,1.64,91.23,,,
2021-07-01,buy,446.46,Rebalancing - Add,MRK,6.41,69.65,,,
2021-07-01,buy,106.37,Rebalancing - Add,CSCO,2.23,47.7,,,
2021-07-01,buy,387.07,Rebalancing - Add,NOW,0.71,545.17,,,
2021-07-01,buy,123.71,Rebalancing - Add,MCD,0.58,213.29,,,
2021-07-01,buy,273.88,Rebalancing - Add,PEP,2.06,132.95,,,
2021-07-01,buy,320.43,Rebalancing - Add,DIS,1.83,175.1,,,
2021-07-01,buy,66.32,Rebalancing - Add,LIN,0.24,276.32,,,
2021-07-01,buy,176.68,Rebalancing - Add,TMO,0.35,504.81,,,
2021-07-01,buy,1123.28,Rebalancing - Add,MS,13.89,80.87,,,
2021-07-01,buy,248.2,Rebalancing - Add,ABT,2.27,109.34,,,
2021-07-01,buy,40.93,Rebalancing - Add,ADBE,0.07,584.73,,,
2021-07-01,buy,207.15,Rebalancing - Add,AMD,2.22,93.31,,,
2021-07-01,buy,661.01,Rebalancing - Add,PLTR,26.74,24.72,,,
2021-08-01,deposit,3000.0,Monthly investment,,,,,,
2021-08-02,sell,30.38,Sold 0.88 shares of BAC for tax-loss harvesting,BAC,0.88,34.52,-3.830000000000002,-11.2,62.0
2021-08-02,sell,14.14,Sold 0.64 shares of PLTR for tax-loss harvesting,PLTR,0.64,22.1,-1.6799999999999997,-10.62,32.0
2021-08-02,sell,590.95,Sold 26.74 shares of PLTR for tax-loss harvesting,PLTR,26.74,22.1,-70.05999999999995,-10.6,32.0
2021-08-02,sell,16.01,Sold 0.26 shares of GE for tax-loss harvesting,GE,0.26,61.59,-2.0,-11.1,62.0
2021-08-02,buy,409.26,Bought 2.87 shares of AAPL,AAPL,2.87,142.6,,,
2021-08-02,buy,351.43,Bought 17.83 shares of NVDA,NVDA,17.83,19.71,,,
2021-08-02,buy,345.04,Bought 1.25 shares of MSFT,MSFT,1.25,276.03,,,
2021-08-02,buy,251.52,Bought 1.51 shares of AMZN,AMZN,1.51,166.57,,,
2021-08-02,buy,249.63,Bought 1.86 shares of GOOGL,GOOGL,1.86,134.21,,,
2021-08-02,buy,250.4,Bought 1.85 shares of GOOG,GOOG,1.85,135.35,,,
2021-08-02,buy,157.64,Bought 0.45 shares of META,META,0.45,350.3,,,
2021-08-02,buy,141.94,Bought 0.6 shares of TSLA,TSLA,0.6,236.56,,,
2021-08-02,buy,109.59,Bought 2.46 shares of AVGO,AVGO,2.46,44.55,,,
2021-08-02,buy,102.91,Bought 0.37 shares of BRK-B,BRK-B,0.37,278.14,,,
2021-08-02,buy,78.68,Bought 1.75 shares of WMT,WMT,1.75,44.96,,,
2021-08-02,buy,73.59,Bought 0.31 shares of LLY,LLY,0.31,237.39,,,
2021-08-02,buy,70.09,Bought 0.51 shares of JPM,JPM,0.51,137.44,,,
2021-08-02,buy,65.29,Bought 0.28 shares of V,V,0.28,233.19,,,
2021-08-02,buy,51.47,Bought 0.14 shares of MA,MA,0.14,367.67,,,
2021-08-02,buy,49.98,Bought 0.6 shares of ORCL,ORCL,0.6,83.3,,,
2021-08-02,buy,49.39,Bought 0.99 shares of XOM,XOM,0.99,49.89,,,
2021-08-02,buy,47.24,Bought 0.12 shares of UNH,UNH,0.12,393.63,,,
2021-08-02,buy,41.0,Bought 0.1 shares of COST,COST,0.1,409.95,,,
2021-08-02,buy,41.64,Bought 0.32 shares of PG,PG,0.32,130.13,,,
2021-08-02,buy,38.8,Bought 0.13 shares of HD,HD,0.13,298.45,,,
2021-08-02,buy,41.21,Bought 0.08 shares of NFLX,NFLX,0.08,515.15,,,
2021-08-02,buy,37.13,Bought 0.24 shares of JNJ,JNJ,0.24,154.72,,,
2021-08-02,buy,33.53,Bought 0.14 shares of CRM,CRM,0.14,239.52,,,
2021-08-02,buy,32.27,Bought 0.32 shares of ABBV,ABBV,0.32,100.85,,,
2021-08-02,buy,28.45,Bought 0.56 shares of KO,KO,0.56,50.81,,,
2021-08-02,buy,26.92,Bought 0.19 shares of TMUS,TMUS,0.19,141.71,,,
2021-08-02,buy,26.19,Bought 0.3 shares of CVX,CVX,0.3,87.3,,,
2021-08-02,buy,25.85,Bought 0.38 shares of MRK,MRK,0.38,68.03,,,
2021-08-02,buy,24.61,Bought 0.59 shares of WFC,WFC,0.59,41.71,,,
2021-08-02,buy,24.42,Bought 0.49 shares of CSCO,CSCO,0.49,49.84,,,
2021-08-02,buy,24.1,Bought 0.08 shares of ACN,ACN,0.08,301.2,,,
2021-08-02,buy,23.39,Bought 0.04 shares of NOW,NOW,0.04,584.67,,,
2021-08-02,buy,21.05,Bought 0.13 shares of AXP,AXP,0.13,161.93,,,
2021-08-02,buy,22.05,Bought 0.1 shares of MCD,MCD,0.1,220.48,,,
2021-08-02,buy,21.03,Bought 0.15 shares of PEP,PEP,0.15,140.23,,,
2021-08-02,buy,21.41,Bought 0.21 shares of BX,BX,0.21,101.97,,,
2021-08-02,buy,21.81,Bought 0.19 shares of IBM,IBM,0.19,114.78,,,
2021-08-02,buy,20.81,Bought 0.12 shares of DIS,DIS,0.12,173.41,,,
2021-08-02,buy,19.97,Bought 0.07 shares of LIN,LIN,0.07,285.23,,,
2021-08-02,buy,21.15,Bought 0.04 shares of TMO,TMO,0.04,528.73,,,
2021-08-02,buy,20.45,Bought 0.24 shares of MS,MS,0.24,85.19,,,
2021-08-02,buy,20.39,Bought 0.18 shares of ABT,ABT,0.18,113.28,,,
2021-08-02,buy,18.56,Bought 0.03 shares of ADBE,ADBE,0.03,618.75,,,
2021-08-02,buy,19.55,Bought 0.18 shares of AMD,AMD,0.18,108.63,,,
2021-08-02,buy,19.84,Bought 0.24 shares of PM,PM,0.24,82.67,,,
2021-08-02,buy,16.54,Bought 0.05 shares of ISRG,ISRG,0.05,330.85,,,
2021-09-01,deposit,3000.0,Monthly investment,,,,,,
2021-09-01,sell,34.53,Sold 0.73 shares of XOM for tax-loss harvesting,XOM,0.73,47.3,-5.479999999999997,-13.7,62.0
2021-09-01,buy,342.74,Bought 2.29 shares of AAPL,AAPL,2.29,149.67,,,
2021-09-01,buy,294.34,Bought 13.14 shares of NVDA,NVDA,13.14,22.4,,,
2021-09-01,buy,287.21,Bought 0.98 shares of MSFT,MSFT,0.98,293.07,,,
2021-09-01,buy,210.48,Bought 1.21 shares of AMZN,AMZN,1.21,173.95,,,
2021-09-01,buy,209.55,Bought 1.45 shares of GOOGL,GOOGL,1.45,144.52,,,
2021-09-01,buy,209.02,Bought 1.44 shares of GOOG,GOOG,1.44,145.15,,,
2021-09-01,buy,129.29,Bought 0.34 shares of META,META,0.34,380.26,,,
2021-09-01,buy,119.9,Bought 0.49 shares of TSLA,TSLA,0.49,244.7,,,
2021-09-01,buy,91.57,Bought 2.02 shares of AVGO,AVGO,2.02,45.33,,,
2021-09-01,buy,85.58,Bought 0.3 shares of BRK-B,BRK-B,0.3,285.26,,,
2021-09-01,buy,66.11,Bought 1.41 shares of WMT,WMT,1.41,46.89,,,
2021-09-01,buy,59.66,Bought 0.24 shares of LLY,LLY,0.24,248.58,,,
2021-09-01,buy,59.54,Bought 0.41 shares of JPM,JPM,0.41,145.22,,,
2021-09-01,buy,53.78,Bought 0.24 shares of V,V,0.24,224.1,,,
2021-09-01,buy,41.1,Bought 0.12 shares of MA,MA,0.12,342.5,,,
2021-09-01,buy,41.91,Bought 0.49 shares of ORCL,ORCL,0.49,85.53,,,
2021-09-01,buy,39.53,Bought 0.1 shares of UNH,UNH,0.1,395.32,,,
2021-09-01,buy,34.91,Bought 0.08 shares of COST,COST,0.08,436.33,,,
2021-09-01,buy,34.3,Bought 0.26 shares of PG,PG,0.26,131.93,,,
2021-09-01,buy,32.64,Bought 0.11 shares of HD,HD,0.11,296.69,,,
2021-09-01,buy,29.1,Bought 0.05 shares of NFLX,NFLX,0.05,582.07,,,
2021-09-01,buy,29.82,Bought 0.19 shares of JNJ,JNJ,0.19,156.97,,,
2021-09-01,buy,29.97,Bought 0.8 shares of BAC,BAC,0.8,37.46,,,
2021-09-01,buy,26.68,Bought 0.1 shares of CRM,CRM,0.1,266.83,,,
2021-09-01,buy,27.46,Bought 0.28 shares of ABBV,ABBV,0.28,98.08,,,
2021-09-01,buy,23.8,Bought 0.47 shares of KO,KO,0.47,50.64,,,
2021-09-01,buy,21.55,Bought 0.16 shares of TMUS,TMUS,0.16,134.7,,,
2021-09-01,buy,22.5,Bought 0.27 shares of CVX,CVX,0.27,83.32,,,
2021-09-01,buy,21.77,Bought 0.32 shares of MRK,MRK,0.32,68.03,,,
2021-09-01,buy,20.67,Bought 0.52 shares of WFC,WFC,0.52,39.75,,,
2021-09-01,buy,20.7,Bought 0.39 shares of CSCO,CSCO,0.39,53.07,,,
2021-09-01,buy,19.32,Bought 0.06 shares of ACN,ACN,0.06,321.99,,,
2021-09-01,buy,19.53,Bought 0.03 shares of NOW,NOW,0.03,650.85,,,
2021-09-01,buy,17.3,Bought 0.11 shares of AXP,AXP,0.11,157.31,,,
2021-09-01,buy,17.59,Bought 0.08 shares of MCD,MCD,0.08,219.89,,,
2021-09-01,buy,18.42,Bought 0.13 shares of PEP,PEP,0.13,141.66,,,
2021-09-01,buy,18.06,Bought 0.16 shares of BX,BX,0.16,112.89,,,
2021-09-01,buy,18.3,Bought 0.16 shares of IBM,IBM,0.16,114.36,,,
2021-09-01,buy,18.12,Bought 0.1 shares of DIS,DIS,0.1,181.24,,,
2021-09-01,buy,17.89,Bought 0.06 shares of LIN,LIN,0.06,298.21,,,
2021-09-01,buy,16.7,Bought 0.03 shares of TMO,TMO,0.03,556.51,,,
2021-09-01,buy,17.54,Bought 0.19 shares of MS,MS,0.19,92.34,,,
2021-09-01,buy,16.71,Bought 0.14 shares of ABT,ABT,0.14,119.35,,,
2021-09-01,buy,13.32,Bought 0.02 shares of ADBE,ADBE,0.02,665.89,,,
2021-09-01,buy,16.5,Bought 0.15 shares of AMD,AMD,0.15,109.99,,,
2021-09-01,buy,17.12,Bought 0.2 shares of PM,PM,0.2,85.59,,,
2021-09-01,buy,14.17,Bought 0.04 shares of ISRG,ISRG,0.04,354.24,,,
2021-09-01,buy,16.24,Bought 0.62 shares of PLTR,PLTR,0.62,26.2,,,
2021-09-01,buy,15.87,Bought 0.25 shares of GE,GE,0.25,63.47,,,
2021-10-01,deposit,3000.0,Monthly investment,,,,,,
2021-10-01,sell,116.08,Sold 0.34 shares of META for tax-loss harvesting,META,0.34,341.4,-13.209999999999994,-10.22,30.0
2021-10-01,sell,53.21,Sold 0.24 shares of LLY for tax-loss harvesting,LLY,0.24,221.72,-6.449999999999996,-10.81,30.0
2021-10-01,sell,22.31,Sold 0.18 shares of TMUS for tax-loss harvesting,TMUS,0.18,123.96,-2.6300000000000026,-10.55,122.0
2021-10-01,sell,18.59,Sold 0.15 shares of TMUS for tax-loss harvesting,TMUS,0.15,123.96,-2.7300000000000004,-12.8,92.0
2021-10-01,sell,111.56,Sold 0.9 shares of TMUS for tax-loss harvesting,TMUS,0.9,123.96,-16.36,-12.79,92.0
2021-10-01,sell,23.55,Sold 0.19 shares of TMUS for tax-loss harvesting,TMUS,0.19,123.96,-3.370000000000001,-12.52,60.0
2021-10-01,sell,11.55,Sold 0.02 shares of ADBE for tax-loss harvesting,ADBE,0.02,577.47,-1.7699999999999996,-13.29,30.0
2021-10-01,buy,404.57,Bought 2.89 shares of AAPL,AAPL,2.89,139.99,,,
2021-10-01,buy,347.55,Bought 16.79 shares of NVDA,NVDA,16.79,20.7,,,
2021-10-01,buy,339.66,Bought 1.21 shares of MSFT,MSFT,1.21,280.71,,,
2021-10-01,buy,247.88,Bought 1.51 shares of AMZN,AMZN,1.51,164.16,,,
2021-10-01,buy,247.32,Bought 1.82 shares of GOOGL,GOOGL,1.82,135.89,,,
2021-10-01,buy,247.19,Bought 1.82 shares of GOOG,GOOG,1.82,135.82,,,
2021-10-01,buy,142.13,Bought 0.55 shares of TSLA,TSLA,0.55,258.41,,,
2021-10-01,buy,108.31,Bought 2.4 shares of AVGO,AVGO,2.4,45.13,,,
2021-10-01,buy,102.01,Bought 0.37 shares of BRK-B,BRK-B,0.37,275.71,,,
2021-10-01,buy,77.83,Bought 1.79 shares of WMT,WMT,1.79,43.48,,,
2021-10-01,buy,69.9,Bought 0.46 shares of JPM,JPM,0.46,151.95,,,
2021-10-01,buy,62.84,Bought 0.28 shares of V,V,0.28,224.43,,,
2021-10-01,buy,49.41,Bought 0.14 shares of MA,MA,0.14,352.9,,,
2021-10-01,buy,49.49,Bought 0.58 shares of ORCL,ORCL,0.58,85.33,,,
2021-10-01,buy,48.77,Bought 0.91 shares of XOM,XOM,0.91,53.59,,,
2021-10-01,buy,48.49,Bought 0.13 shares of UNH,UNH,0.13,373.02,,,
2021-10-01,buy,42.85,Bought 0.1 shares of COST,COST,0.1,428.5,,,
2021-10-01,buy,40.97,Bought 0.32 shares of PG,PG,0.32,128.02,,,
2021-10-01,buy,39.31,Bought 0.13 shares of HD,HD,0.13,302.39,,,
2021-10-01,buy,36.79,Bought 0.06 shares of NFLX,NFLX,0.06,613.15,,,
2021-10-01,buy,36.24,Bought 0.25 shares of JNJ,JNJ,0.25,144.98,,,
2021-10-01,buy,35.44,Bought 0.9 shares of BAC,BAC,0.9,39.38,,,
2021-10-01,buy,32.85,Bought 0.12 shares of CRM,CRM,0.12,273.73,,,
2021-10-01,buy,32.4,Bought 0.34 shares of ABBV,ABBV,0.34,95.3,,,
2021-10-01,buy,28.15,Bought 0.59 shares of KO,KO,0.59,47.72,,,
2021-10-01,buy,26.34,Bought 0.29 shares of CVX,CVX,0.29,90.82,,,
2021-10-01,buy,25.67,Bought 0.35 shares of MRK,MRK,0.35,73.34,,,
2021-10-01,buy,24.52,Bought 0.57 shares of WFC,WFC,0.57,43.02,,,
2021-10-01,buy,24.28,Bought 0.49 shares of CSCO,CSCO,0.49,49.56,,,
2021-10-01,buy,21.67,Bought 0.07 shares of ACN,ACN,0.07,309.57,,,
2021-10-01,buy,18.98,Bought 0.03 shares of NOW,NOW,0.03,632.8,,,
2021-10-01,buy,21.63,Bought 0.13 shares of AXP,AXP,0.13,166.4,,,
2021-10-01,buy,20.19,Bought 0.09 shares of MCD,MCD,0.09,224.3,,,
2021-10-01,buy,21.81,Bought 0.16 shares of PEP,PEP,0.16,136.34,,,
2021-10-01,buy,21.52,Bought 0.21 shares of BX,BX,0.21,102.47,,,
2021-10-01,buy,21.18,Bought 0.18 shares of IBM,IBM,0.18,117.66,,,
2021-10-01,buy,20.86,Bought 0.12 shares of DIS,DIS,0.12,173.86,,,
2021-10-01,buy,19.88,Bought 0.07 shares of LIN,LIN,0.07,283.94,,,
2021-10-01,buy,17.03,Bought 0.03 shares of TMO,TMO,0.03,567.68,,,
2021-10-01,buy,21.04,Bought 0.24 shares of MS,MS,0.24,87.68,,,
2021-10-01,buy,20.86,Bought 0.19 shares of ABT,ABT,0.19,109.8,,,
2021-10-01,buy,19.47,Bought 0.19 shares of AMD,AMD,0.19,102.45,,,
2021-10-01,buy,20.1,Bought 0.25 shares of PM,PM,0.25,80.39,,,
2021-10-01,buy,16.82,Bought 0.05 shares of ISRG,ISRG,0.05,336.5,,,
2021-10-01,buy,18.98,Bought 0.78 shares of PLTR,PLTR,0.78,24.33,,,
2021-10-01,buy,18.8,Bought 0.29 shares of GE,GE,0.29,64.84,,,
2021-10-01,sell,250.6577,Partial sell of 0.97 shares of TSLA purchased on __Insert Later__ for Rebalancing - Trim,TSLA,0.97,258.41,205.3102,452.75,518.0
2021-10-01,sell,49.052,Sell of 0.08 shares of NFLX purchased on __Insert Later__ for Rebalancing - Trim,NFLX,0.08,613.15,15.830399999999997,47.65,518.0
2021-10-01,sell,30.6575,Partial sell of 0.05 shares of NFLX purchased on __Insert Later__ for Rebalancing - Trim,NFLX,0.05,613.15,9.361499999999996,43.98,487.0
2021-10-01,sell,18.983999999999998,Sell of 0.03 shares of NOW purchased on __Insert Later__ for Rebalancing - Trim,NOW,0.03,632.8,-0.5415000000000028,-2.82,30.0
2021-10-01,sell,44.296,Partial sell of 0.07 shares of NOW purchased on __Insert Later__ for Rebalancing - Trim,NOW,0.07,632.8,23.9092,43.86,638.0
2021-10-01,sell,16.3952,Sell of 0.16 shares of BX purchased on __Insert Later__ for Rebalancing - Trim,BX,0.16,102.47,-1.6672000000000011,-9.19,30.0
2021-10-01,sell,105.5441,Partial sell of 1.03 shares of BX purchased on __Insert Later__ for Rebalancing - Trim,BX,1.03,102.47,56.6088,10.98,457.0
2021-10-01,buy,562.76,Rebalancing - Add,AAPL,4.02,139.99,,,
2021-11-01,deposit,3000.0,Monthly investment,,,,,,
2021-11-01,sell,57.93,Sold 0.28 shares of V for tax-loss harvesting,V,0.28,206.9,-7.3600000000000065,-11.27,91.0
2021-11-01,sell,39.33,Sold 0.12 shares of MA for tax-loss harvesting,MA,0.12,327.71,-5.539999999999999,-12.35,185.0
2021-11-01,sell,45.88,Sold 0.14 shares of MA for tax-loss harvesting,MA,0.14,327.71,-5.589999999999996,-10.86,91.0
2021-11-01,sell,13.62,Sold 0.02 shares of NFLX for tax-loss harvesting,NFLX,0.02,681.17,-16.189999999999998,-54.31,518.0
2021-11-01,sell,18.13,Sold 0.16 shares of TMUS for tax-loss harvesting,TMUS,0.16,113.3,-2.7900000000000027,-13.34,335.0
2021-11-01,sell,19.26,Sold 0.17 shares of TMUS for tax-loss harvesting,TMUS,0.17,113.3,-3.16,-14.09,305.0
2021-11-01,sell,1024.23,Sold 9.04 shares of TMUS for tax-loss harvesting,TMUS,9.04,113.3,-167.8699999999999,-14.08,305.0
2021-11-01,sell,20.39,Sold 0.18 shares of TMUS for tax-loss harvesting,TMUS,0.18,113.3,-2.870000000000001,-12.34,185.0
2021-11-01,sell,18.13,Sold 0.16 shares of TMUS for tax-loss harvesting,TMUS,0.16,113.3,-3.4200000000000017,-15.87,61.0
2021-11-01,sell,17.62,Sold 0.17 shares of IBM for tax-loss harvesting,IBM,0.17,103.67,-2.2799999999999976,-11.46,153.0
2021-11-01,sell,15.55,Sold 0.15 shares of IBM for tax-loss harvesting,IBM,0.15,103.67,-2.3299999999999983,-13.03,123.0
2021-11-01,sell,18.66,Sold 0.18 shares of IBM for tax-loss harvesting,IBM,0.18,103.67,-2.5199999999999996,-11.9,31.0
2021-11-01,sell,47.07,Sold 0.28 shares of DIS for tax-loss harvesting,DIS,0.28,168.11,-6.859999999999999,-12.72,245.0
2021-11-01,buy,510.17,Bought 3.49 shares of AAPL,AAPL,3.49,146.18,,,
2021-11-01,buy,438.0,Bought 16.99 shares of NVDA,NVDA,16.99,25.78,,,
2021-11-01,buy,428.56,Bought 1.34 shares of MSFT,MSFT,1.34,319.82,,,
2021-11-01,buy,313.57,Bought 1.89 shares of AMZN,AMZN,1.89,165.91,,,
2021-11-01,buy,311.33,Bought 2.18 shares of GOOGL,GOOGL,2.18,142.81,,,
2021-11-01,buy,311.96,Bought 2.18 shares of GOOG,GOOG,2.18,143.1,,,
2021-11-01,buy,193.77,Bought 0.59 shares of META,META,0.59,328.43,,,
2021-11-01,buy,177.26,Bought 0.44 shares of TSLA,TSLA,0.44,402.86,,,
2021-11-01,buy,136.4,Bought 2.79 shares of AVGO,AVGO,2.79,48.89,,,
2021-11-01,buy,128.81,Bought 0.45 shares of BRK-B,BRK-B,0.45,286.24,,,
2021-11-01,buy,98.37,Bought 2.07 shares of WMT,WMT,2.07,47.52,,,
2021-11-01,buy,91.49,Bought 0.38 shares of LLY,LLY,0.38,240.77,,,
2021-11-01,buy,86.97,Bought 0.56 shares of JPM,JPM,0.56,155.31,,,
2021-11-01,buy,63.04,Bought 0.7 shares of ORCL,ORCL,0.7,90.06,,,
2021-11-01,buy,61.77,Bought 1.07 shares of XOM,XOM,1.07,57.73,,,
2021-11-01,buy,60.43,Bought 0.14 shares of UNH,UNH,0.14,431.65,,,
2021-11-01,buy,51.8,Bought 0.11 shares of COST,COST,0.11,470.87,,,
2021-11-01,buy,51.34,Bought 0.39 shares of PG,PG,0.39,131.64,,,
2021-11-01,buy,50.39,Bought 0.15 shares of HD,HD,0.15,335.96,,,
2021-11-01,buy,45.66,Bought 0.31 shares of JNJ,JNJ,0.31,147.29,,,
2021-11-01,buy,44.61,Bought 1.02 shares of BAC,BAC,1.02,43.74,,,
2021-11-01,buy,42.15,Bought 0.14 shares of CRM,CRM,0.14,301.08,,,
2021-11-01,buy,40.6,Bought 0.4 shares of ABBV,ABBV,0.4,101.51,,,
2021-11-01,buy,35.38,Bought 0.7 shares of KO,KO,0.7,50.55,,,
2021-11-01,buy,33.9,Bought 0.34 shares of CVX,CVX,0.34,99.7,,,
2021-11-01,buy,32.45,Bought 0.41 shares of MRK,MRK,0.41,79.15,,,
2021-11-01,buy,30.75,Bought 0.65 shares of WFC,WFC,0.65,47.31,,,
2021-11-01,buy,30.46,Bought 0.6 shares of CSCO,CSCO,0.6,50.77,,,
2021-11-01,buy,27.17,Bought 0.08 shares of ACN,ACN,0.08,339.6,,,
2021-11-01,buy,27.28,Bought 0.04 shares of NOW,NOW,0.04,681.98,,,
2021-11-01,buy,26.73,Bought 0.16 shares of AXP,AXP,0.16,167.07,,,
2021-11-01,buy,27.76,Bought 0.12 shares of MCD,MCD,0.12,231.37,,,
2021-11-01,buy,27.68,Bought 0.19 shares of PEP,PEP,0.19,145.66,,,
2021-11-01,buy,27.0,Bought 0.22 shares of BX,BX,0.22,122.74,,,
2021-11-01,buy,24.63,Bought 0.08 shares of LIN,LIN,0.08,307.89,,,
2021-11-01,buy,25.18,Bought 0.04 shares of TMO,TMO,0.04,629.51,,,
2021-11-01,buy,25.96,Bought 0.28 shares of MS,MS,0.28,92.7,,,
2021-11-01,buy,25.46,Bought 0.21 shares of ABT,ABT,0.21,121.26,,,
2021-11-01,buy,25.61,Bought 0.04 shares of ADBE,ADBE,0.04,640.2,,,
2021-11-01,buy,25.05,Bought 0.2 shares of AMD,AMD,0.2,125.23,,,
2021-11-01,buy,25.01,Bought 0.32 shares of PM,PM,0.32,78.16,,,
2021-11-01,buy,21.3,Bought 0.06 shares of ISRG,ISRG,0.06,355.03,,,
